genotype,days_to_heading_BLUE,plant_height_BLUE,thousand_kernel_weight_BLUE
43304,NA,NA,NA
43305,NA,NA,NA
43306,NA,NA,NA
43307,NA,NA,NA
43308,NA,NA,NA
43309,NA,NA,NA
43310,NA,NA,NA
43313,NA,NA,NA
43314,167.58,96.64,46.95
43315,NA,NA,NA
43316,NA,NA,NA
43317,NA,NA,NA
43318,NA,NA,NA
43319,NA,NA,NA
43320,NA,NA,NA
43321,NA,NA,NA
43322,NA,NA,NA
43323,NA,NA,NA
43324,NA,NA,NA
43325,NA,NA,NA
43357,NA,NA,NA
43358,160.49,76.77,49.23
43360,NA,NA,NA
43361,NA,NA,NA
43362,NA,NA,NA
43363,NA,NA,NA
43364,NA,NA,NA
43365,182.72,92.17,46.66
43366,NA,NA,NA
43367,NA,NA,NA
43411,NA,NA,NA
43412,NA,NA,NA
43416,NA,NA,NA
43417,NA,NA,NA
43452,NA,NA,NA
43502,NA,NA,NA
43560,NA,NA,NA
43567,NA,NA,NA
43576,NA,NA,NA
43590,NA,NA,NA
43612,NA,NA,NA
43622,NA,NA,NA
43646,NA,NA,NA
43670,NA,NA,NA
43671,NA,NA,NA
43693,165.89,80.25,42.33
43694,NA,NA,NA
43696,176.82,80.14,44.39
43699,NA,NA,NA
43702,NA,NA,NA
43705,NA,NA,NA
43710,172.73,80.92,40.05
43720,NA,62.75,49.93
43722,NA,56.25,48.08
43727,NA,NA,NA
43728,NA,NA,NA
43729,NA,NA,NA
43730,NA,NA,NA
43731,NA,NA,NA
43732,NA,NA,NA
43736,NA,NA,NA
43737,NA,NA,NA
43738,NA,NA,NA
43739,NA,NA,NA
43740,NA,NA,NA
43741,NA,NA,NA
43742,NA,NA,NA
43744,NA,NA,NA
43745,169.89,79.75,47.53
43746,NA,NA,NA
43747,NA,NA,NA
43791,NA,NA,NA
43815,NA,NA,NA
43818,NA,NA,NA
43820,NA,NA,NA
43833,NA,NA,NA
43836,NA,NA,NA
43837,NA,NA,NA
43838,NA,NA,NA
43854,NA,NA,NA
43902,NA,NA,NA
43905,NA,NA,NA
43906,NA,NA,NA
43918,NA,NA,NA
43962,NA,NA,NA
43993,NA,NA,NA
44007,NA,NA,NA
502165,NA,NA,NA
502166,NA,NA,NA
502167,NA,NA,NA
502168,NA,NA,NA
502169,NA,NA,NA
502170,NA,NA,NA
502171,NA,NA,NA
502172,NA,NA,NA
502173,NA,NA,NA
502174,NA,NA,NA
502175,NA,NA,NA
502176,NA,NA,NA
502870,NA,NA,NA
502871,NA,NA,NA
502872,NA,NA,NA
502873,NA,NA,NA
503842,NA,NA,NA
503843,NA,NA,NA
503844,NA,NA,NA
503845,NA,NA,NA
503846,NA,NA,NA
503847,NA,NA,NA
503848,NA,NA,NA
503849,NA,NA,NA
503850,NA,NA,NA
503851,NA,NA,NA
503852,NA,NA,NA
503853,NA,NA,NA
503854,NA,NA,NA
503855,NA,NA,NA
503856,NA,NA,NA
503857,NA,NA,NA
503858,NA,NA,NA
